id,latitude,longitude,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,reviews_per_month
43661059,52.36082,4.90724,Warm en knusse B&B boetiek style Midtown Amsterdam,28600240,Barbara,"Amsterdam, Noord-Holland, Netherlands",Private room,150.0,14,18,2024-10-31,1,365,0.55
43672128,52.37491,4.89311,Private Lovely Room Amsterdam Central,260679243,Mario,"Amsterdam, Noord-Holland, Netherlands",Private room,117.0,1,125,2024-11-28,2,52,2.29
43672517,52.37478,4.89426,Private Room with Smokey Area Amsterdam Central,260679243,Mario,"Amsterdam, Noord-Holland, Netherlands",Private room,116.0,1,133,2024-11-19,2,39,2.46
43673580,52.40146,4.90218,Houseboat apartment with water terrace &free bikes,22075247,Saskia,"Amsterdam, Noord-Holland, Netherlands",Private room,98.0,1,151,2024-12-02,1,237,2.82
43682561,52.37679,4.87386,"Westerpark Loft, private studio",348881273,Rob,"Amsterdam, Noord-Holland, Netherlands",Private room,125.0,2,190,2024-12-01,1,215,4.6
43686728,52.3675,4.87373,Cute apartment in the heart of Amsterdam,37268883,Elke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,27,2024-10-25,1,0,0.5
43692585,52.3698457,4.8825539,2 Houseboat Suites Prinsengracht Center 9 streets,808981,Susan,"Amsterdam, Noord-Holland, Netherlands",Private room,473.0,1,7,2024-05-19,3,245,0.13
43706243,52.36164,4.8425,Lovely apartment with a balcony Rembrandtpark view,22928595,Inna,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,11,2024-10-21,1,0,0.2
43707019,52.38727,4.87643,Eco-friendly Double Room in the Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,121.0,1,84,2024-08-05,9,296,1.56
43707658,52.38736,4.87505,Eco-friendly Double king bed Room at Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,160.0,1,66,2024-04-13,9,0,1.21
43707910,52.38615,4.87559,Eco-friendly Triple Room at Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,145.0,1,152,2024-11-18,9,289,2.78
43708450,52.38631,4.87565,Eco-friendly king bed Room in the park with bath,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,166.0,1,26,2022-04-30,9,254,0.49
43709001,52.3879,4.87553,Eco-friendly Double king bed Room at Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,173.0,1,2,2022-07-06,9,0,0.04
43709075,52.38586,4.87644,Eco-friendly Cozy Double Room at Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,121.0,1,58,2024-10-14,9,231,1.08
43713874,52.37018,4.8628,Unieke verblijf in een Amsterdamse monument 532,273266448,Vlad,"Amsterdam, Noord-Holland, Netherlands",Private room,315.0,2,26,2024-11-12,7,167,0.48
43719104,52.3634,4.89922,"Unique canal houseboat, Amsterdam top spot (2)",345090941,Lex,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,297,2024-12-01,2,277,5.62
43719459,52.36312,4.89929,"Unique canal houseboat,  Amsterdam top spot (1)",345090941,Lex,"Amsterdam, Noord-Holland, Netherlands",Private room,176.0,2,231,2024-12-01,2,316,4.43
43723802,52.35554,4.89705,Two clean comfy private studio's in De Pijp,6870134,Patrick,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,46,2024-09-29,3,2,0.85
43740697,52.39276,4.87639,Quiet central family apartment with garden,349511347,Brigitte,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,22,2024-08-31,1,0,0.41
43750030,52.36978,4.91791,"*2 Bedrooms Modern, luxury with Balcony & Elevator",892550,Asaf,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,300.0,60,3,2021-08-03,1,34,0.06
43756155,52.37023,4.86135,Unieke verblijf in een Amsterdamse monument 531,273266448,Vlad,"Amsterdam, Noord-Holland, Netherlands",Private room,315.0,2,19,2024-12-03,7,120,0.35
43766788,52.36932,4.8626,Bijzonder verblijf in Amsterdam 209/210,273266448,Vlad,"Amsterdam, Noord-Holland, Netherlands",Private room,383.0,2,70,2024-09-01,7,51,1.29
43800026,52.38872,4.87958,Cozy Apartment - Central Location,27726069,Mark,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,133.0,4,6,2023-11-26,1,61,0.16
43800449,52.36405,4.92791,★★★ BRIGHT & COMFY APARTMENT ★  AMSTERDAM EAST ★★★,19449592,Siri,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,144.0,2,21,2024-07-22,2,5,0.39
43804488,52.36331,4.86638,Entire Apartment Amsterdam Vondelpark!,50627546,Fleur,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,264.0,1,5,2024-11-29,1,361,0.18
43815087,52.35266,4.9024,Stylish and modern apt with big garden ‘De Pijp’,28441200,Amber,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,450.0,2,24,2024-10-21,1,17,0.46
43830272,52.36848,4.85838,Unique and spacious appartment with canal view!,47391764,Kasper,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,19,2024-06-29,1,0,0.46
43842702,52.37393,4.87506,Tom's canalview Jordaan citycenter,22239031,Tom,"Amsterdam, Noord-Holland, Netherlands",Private room,159.0,2,148,2024-11-29,1,160,2.73
43886711,52.3603,4.85112,Appartement in Amsterdam-West (near Vondelpark),4406279,Claire,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,19,5,2022-07-03,1,0,0.09
43904607,52.38496,4.87142,Lovely apartment in Amsterdam,209223476,Marc,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,255.0,5,16,2024-10-21,1,2,0.3
43913659,52.36077,4.85362,Big centre family house with garden and bikes,19025617,Dieta,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,400.0,3,36,2024-10-31,1,57,0.67
43919608,52.3614,4.98549,"Watervilla, 200 m2,  garden, 3 terraces, IJ-burg",167910688,Hans,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,550.0,4,21,2024-07-26,1,155,0.39
43920891,52.40512,4.88978,loft houseboat Amsterdam,194622709,Arthur,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,192.0,3,86,2024-12-02,3,327,1.6
43922419,52.389,4.9457,Family House Amsterdam,3899684,City Apartments,"Amsterdam, Noord-Holland, Netherlands",Private room,192.0,1,27,2024-07-01,4,69,0.5
43933080,52.37407,4.87678,PANORAMIC CANALVIEW APARTMENT,21179415,Willian,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,192.0,1,304,2024-11-20,1,197,5.66
43953543,52.35535,4.90394,Spacious appartment in Amsterdam,43626984,Willem,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,28,2024-12-01,1,45,0.93
43962103,52.37651,4.89328,PRIVATE ROOM WITH PRIVATE BATHROOM,209230653,Stefano,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,5,2022-06-20,2,0,0.09
43976148,52.36432,4.89932,Zimmer in einem charmanten Grachtenhaus (31),24002310,Thomas,"Amsterdam, Noord-Holland, Netherlands",Private room,94.0,2,103,2024-12-04,6,28,2.25
43976314,52.37625,4.89391,A'DAM CREW TERRACE,209230653,Stefano,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,13,2023-02-05,2,0,0.24
43990767,52.38613,4.90719,Architectual family house 5 min  central station,20317898,Freekje,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,9,2024-05-06,1,0,0.28
43993627,52.34495,4.88948,Gorgeous garden apartment in Scheldebuurt,47173256,Joanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,7,7,2024-08-09,1,179,0.25
43995217,52.41253,4.90813,Studio 'polder en suite' Amsterdam-North,52032421,Willem,"Amsterdam, Noord-Holland, Netherlands",Private room,150.0,5,77,2024-11-09,1,26,1.46
44001760,52.37313,4.85588,Authentic Amsterdam,40105847,Daan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,170.0,3,10,2024-09-06,1,3,0.19
44038728,52.39039,4.94814,Geweldig huisje in het hippe Amsterdam Noord,114374789,Frederique,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,8,26,2024-11-02,1,3,0.49
44057169,52.35625,4.75724,Lijnderdijk Lofts-Waterside (5 km from Amsterdam),195174916,Deborah,"Lijnden, Noord-Holland, Netherlands",Entire home/apt,126.0,1,380,2024-11-21,1,165,7.09
44057881,52.34944,4.89569,Fully equipped appartment in the area the Pijp.,6615648,Willemijn,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,1,2023-09-18,1,0,0.07
44080951,52.36306,4.85598,Ruim appartement met kat! in rustige buurt,339155901,Anna,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,2,10,2024-10-21,1,59,0.51
44083101,52.39589,4.91821,"Beautiful, spacious house in cozy neighborhood!",353599398,Daan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,14,2024-10-25,1,4,0.38
44085410,52.39559,4.91541,"Family home,  sunny garden, 10 minutes to center",353643001,Rob,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,10,0,2024-10-20,1,0,1.026822858420935
44102257,52.37118,4.86296,Cozy apartment with big terrace!,15480229,Pablo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,9,2024-07-14,1,0,0.17
44130900,52.36853,4.87622,Two rooms guest apartment,181634270,Aletta,"Amsterdam, Noord-Holland, Netherlands",Private room,282.0,3,153,2024-11-19,1,119,2.87
44132663,52.36948,4.83597,Beautiful apartment Amsterdam-West + FREE parking,60738290,Marjolein,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,2,2020-09-07,1,0,0.04
44166727,52.37316,4.87626,Lovely apartment right at the heart of the Jordaan,7889191,Jos,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,7,2,2020-08-07,1,0,0.04
44171774,52.37258,4.90645,Romantic Houseboat in centre (Z/24/2309822),118941441,Marc,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,27,2024-06-05,1,0,0.51
44175142,52.38182,4.87196,Super comfy studio with sunny terrace+Westerpark!,14011376,Sophie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,7,10,2024-09-27,1,0,0.19
44189424,52.34122,4.90308,Cosy nest to discover Amsterdam,172607675,Johana,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,4,2021-12-23,1,0,0.07
44255865,52.36656,4.87748,Nice and cozy apartment in the CENTRE OF AMSTERDAM,104340471,Raoul,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,10,2022-08-05,1,0,0.19
44257518,52.37379,4.96271,"Attractive family home, free parking, 2 cats!",305000483,Viona,"Amsterdam, Noord-Holland, Netherlands",Private room,191.0,5,29,2024-10-21,1,21,0.55
44259980,52.37451,4.87874,Fully equiped - Grand apartment 'Le Jardin',135616053,Aart,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,22,2022-04-29,2,0,0.42
44261803,52.3464,4.88875,Gezellig en fijn appartement in de rivierenbuurt,89625254,Evelijne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,1,2023-08-27,1,0,0.06
44269819,52.39078,4.93578,M&M's Guest House (with free parking space),6963534,Marjan,"Amsterdam, North Holland, Netherlands",Entire home/apt,165.0,3,72,2024-09-25,1,76,1.38
44271297,52.37087,4.85475,Cozy Renovated Apartment With Aquarium,27526842,Kevin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,425.0,2,24,2024-07-07,1,57,0.46
44276863,52.35096,4.91362,Luxury rooftop apartment with private hottub.,270501467,Sander,"Amsterdam, Noord-Holland, Netherlands",Private room,375.0,2,164,2024-11-20,1,344,3.11
44291710,52.37571,4.87379,3 Bedroom apartment - Amsterdam centre,187059499,Leon,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,279.0,2,164,2024-12-02,1,139,3.2
44303652,52.37764,4.84331,Light and Spacious Studio Flat with Sunset View,4922766,Sharri,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,11,2024-11-24,1,0,0.21
44304865,52.36423,4.86108,Sunny corner in Old west,14394019,Fernando,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,11,2023-10-25,1,0,0.21
44314637,52.39504,4.90534,Unique sustainable floating family house,5070960,Mijke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,8,2024-08-09,1,0,0.15
44331367,52.30798,4.96216,Modern house with spacious garden,91469417,Marc En Marielle,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,49,2024-09-08,1,0,0.92
44332530,52.36213787751864,4.906322349284889,Licht en stijlvol centrum appartement,1998272,Sascha,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,225.0,2,7,2024-09-09,1,7,0.43
44365699,52.360924,4.898329,City Center - two rooms downtown,342668428,Tina,"Amsterdam, Noord-Holland, Netherlands",Private room,215.0,2,74,2024-10-21,4,165,1.44
44365715,52.360924,4.898329,City center/Old town - spacious double room,342668428,Tina,"Amsterdam, Noord-Holland, Netherlands",Private room,215.0,2,85,2024-11-17,4,170,1.62
44366979,52.33664,4.84852,Motor Yacht Amstelle close to centre of Amsterdam,141677638,Gros,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,150.0,2,69,2024-11-11,5,297,1.7
44368539,52.38896,4.8773,Central Apartment in Spaarndammerbuurt,220588814,Lindsay,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,0,2024-10-20,1,0,1.026822858420935
44374975,52.365,4.87322,Cozy Houseboat Amsterdam,265326458,Otto,"Amsterdam, Noord-Holland, Netherlands",Private room,167.0,1,367,2024-11-15,1,184,7.24
44387773,52.38054,4.89153,Private boat w/ Spacious deck and Iconic Scenery ♥,80852706,Sien,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,400.0,2,13,2023-10-15,1,6,0.24
44399682,52.37023,4.88183,Wellness Suite in center+ bicycles+ SAUNA,74020496,Willem,"Amsterdam, Noord-Holland, Netherlands",Private room,163.0,1,261,2024-12-04,3,92,4.99
44410212,52.33784,4.92086,Comfort stay Amsterdam - own room with bathroom,30592168,Barend,"Amsterdam, Noord-Holland, Netherlands",Private room,95.0,2,1,2023-10-20,1,34,0.07
44410460,52.37674,4.8775,Experience Authentic Amsterdam Living @ Jordaan,86173176,Riccardo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,150.0,3,0,2024-10-20,1,25,1.026822858420935
44411920,52.38666,4.92014,Cosy and spacious private room in Amsterdam Noord,53346191,Alicia,"Amsterdam, North Holland, Netherlands",Private room,200.0,1,7,2021-11-05,1,0,0.13
44423332,52.40051,4.90235,4 Person Private Topfloor Houseboat Free Parking,18998986,Marc,"Amsterdam, Noord-Holland, Netherlands",Private room,120.0,2,182,2024-12-05,1,182,3.45
44445085,52.37778,4.84349,Fully equipped studio for 4 in Amsterdam!,51215390,Frank,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,1,2020-09-13,1,0,0.02
44448883,52.39553,4.90667,Spatial water Villa in Eco Village,4638813,Pascal,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,6,4,2022-08-20,1,0,0.1
44455238,52.39648,4.99262,Large apartment on the sheep farm,3040748,Henk,"Amsterdam, Noord-Holland, Netherlands",Private room,141.0,2,160,2024-10-27,9,321,3.88
44458650,52.36832427978516,4.869319915771484,Spacious maisonette in trendy neighbourhood,242482572,Rogier,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,13,2024-11-02,1,0,0.45
44461604,52.38479,4.851,Green and spacious apartment in Amsterdam West,24084191,Ollie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,8,2024-10-18,1,0,0.15
44497608,52.36526,4.94002,Spacious sunny apartment in lively Amsterdam Oost,151543325,Sevi,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,4,2024-10-23,1,0,0.1
44515542,52.36331,4.92593,Modern and cosy home near Oosterpark,20660085,Sven,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,21,2024-10-18,1,0,0.4
44532364,52.35761,4.90988,2 bedroom apartment next to Amstel with garden,51342853,Jamal,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,340.0,3,19,2024-07-08,1,291,0.68
44534876,52.37342,4.90379,Cosy houseboat in the city center for couples,1612893,Nina,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,17,2024-09-20,1,0,0.33
44544597,52.3599,4.88702,NEW! Museum City Centre Apartment,33089464,Stan,"Amsterdam, Noord-Holland, Netherlands",Private room,177.0,3,231,2024-11-22,2,0,4.61
44568529,52.37169,4.88839,Sit & Relax canalview apartment central Amsterdam,46161497,Anna En John,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,2,122,2024-10-22,1,136,2.53
44573658,52.32322,4.88,Bright Room with Balcony (organic bed COCO-MAT),9048125,Genevieve,"Amsterdam, Noord-Holland, Netherlands",Private room,76.0,3,83,2024-10-21,2,101,1.63
44583132,52.34908,4.90312,Specious appartment with large sundeck,47636877,Bas,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,280.0,7,7,2024-07-11,1,364,0.17
44586588,52.37733,4.89477,Green Alley Studio,360836606,Tijl & Roos,"Amsterdam, Noord-Holland, Netherlands",Private room,107.0,2,53,2024-11-11,1,343,1.02
44654017,52.307,4.95295,Private Vacation Apartment #5 in ArtHotel by Metro,323946609,Erwin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,466.0,3,82,2024-11-17,6,39,1.59
44654593,52.3514,4.91076,Private studio on houseboat close to city center,38148669,Michiel,"Amsterdam, Noord-Holland, Netherlands",Private room,177.0,3,155,2024-10-20,1,128,2.99
44663786,52.37531,4.88156,Apartment in the middle of the city centre,4561160,Jan-Marne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,2,14,2024-07-06,1,89,0.27
44675416,52.36882,4.91094,Artis Plantage Apartment Amsterdam,36727004,Andreas,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,3,1,2021-08-14,1,122,0.02
44695126,52.37783,4.89633,Yucca Studio,222345159,Marco,"Amsterdam, Noord-Holland, Netherlands",Private room,68.0,2,72,2024-11-13,2,342,1.41
44733441,52.37792,4.89669,Daisy Studio,222345159,Marco,"Amsterdam, Noord-Holland, Netherlands",Private room,68.0,2,9,2024-11-13,2,349,0.17
44880392,52.36387,4.9821,Large and cosy house on the water: free Parking,22960563,Jacqueline,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,6,2023-09-25,1,0,0.15
44887624,52.38063,4.85969,Bright apartment and 2 bikes in trendy Bos&Lommer,54517933,Joep,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,9,2023-09-04,1,0,0.17
44947670,52.38679,4.87499,Eco-friendly Split-level Double Room at Westerpark,237371423,Conscious Hotel Westerpark,"Amsterdam, Noord-Holland, Netherlands",Private room,131.0,1,25,2024-05-19,9,292,0.48
44955539,52.35356,4.93903,Spacious ground floor apartment with garden,350693712,Jacco,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,6,2023-08-24,1,0,0.21
44986373,52.36064,4.91261,Appartement in Amsterdam met uitzicht en tuin,363062312,Jeroen,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,19,2024-09-21,1,0,0.37
45045046,52.35815,4.85627,Eco-friendly Double Room by Vondelpark,363404652,Conscious Hotel The Tire Station,"Amsterdam, Noord-Holland, Netherlands",Private room,95.0,1,2919,2024-11-21,4,295,55.99
45047727,52.35728,4.85539,Eco-friendly Double Room + Parking,363404652,Conscious Hotel The Tire Station,"Amsterdam, Noord-Holland, Netherlands",Private room,101.0,1,198,2024-11-10,4,293,3.84
45051672,52.35438,4.87791,Eco-friendly Double Room in Museum Quarter,363449935,Conscious Hotel Museum Square,"Amsterdam, Noord-Holland, Netherlands",Private room,149.0,1,501,2024-11-17,4,290,9.62
45051990,52.35555,4.878,Eco-friendly Double King Room in Museum Quarter,363449935,Conscious Hotel Museum Square,"Amsterdam, Noord-Holland, Netherlands",Private room,160.0,1,45,2024-10-27,4,295,0.87
45052084,52.3549,4.87732,Eco-friendly Triple Room in Museum Quarter,363449935,Conscious Hotel Museum Square,"Amsterdam, Noord-Holland, Netherlands",Private room,193.0,1,102,2024-11-14,4,287,1.95
45052408,52.3558,4.87658,"Eco-friendly WOW Room - garden, bathtub & king bed",363449935,Conscious Hotel Museum Square,"Amsterdam, Noord-Holland, Netherlands",Private room,201.0,1,10,2023-03-02,4,230,0.19
45052496,52.37674,4.88318,Cosy studio close to Anne Frank House,349856190,Niki,"Amsterdam, Noord-Holland, Netherlands",Private room,123.0,2,159,2024-11-21,1,194,3.62
